sensor_id;temperatura;velocidad_viento;precipitacion;direccion_viento;tiempo_lectura
USW00004838;-0,80;1,0;0,0;250;25/11/2023
USW00004838;-0,75;2,6;2,8;310;26/11/2023
USW00004838;-5,15;5,3;0,0;280;27/11/2023
USW00004838;-6,85;4,3;0,0;330;28/11/2023
USW00004838;-0,50;3,2;0,0;250;29/11/2023
USW00004838;3,95;3,2;0,0;240;30/11/2023
USW00004838;5,30;3,0;14,7;80;1/12/2023
USW00004838;4,75;1,9;0,0;360;2/12/2023
USW00004838;3,30;2,6;6,6;290;3/12/2023
USW00004838;2,50;2,6;0,0;330;4/12/2023
USW00004838;2,55;2,7;2,0;20;5/12/2023
USW00004838;1,95;4,3;0,0;210;6/12/2023
USW00004838;5,85;3,7;0,0;200;7/12/2023
USW00004838;10,25;5,8;0,0;210;8/12/2023
USW00004838;6,95;6,8;5,1;260;9/12/2023
USW00004838;0,05;4,4;0,0;320;10/12/2023
USW00004838;0,05;3,4;0,0;210;11/12/2023
USW00004838;0,30;3,8;0,0;300;12/12/2023
USW00004838;-0,80;1,6;0,0;250;13/12/2023
USW00004838;3,65;2,1;0,0;240;14/12/2023
USW00004838;4,75;1,9;0,0;220;15/12/2023
USW00004838;6,65;3,4;6,9;170;16/12/2023
USW00004838;4,45;3,9;0,0;290;17/12/2023
USW00004838;-1,90;7,2;0,0;330;18/12/2023
USW00004838;-3,80;3,9;0,0;210;19/12/2023
USW00004838;2,80;1,6;0,0;220;20/12/2023
USW00004838;3,35;1,1;0,0;70;21/12/2023
USW00004838;6,65;1,9;10,2;200;22/12/2023
USW00004838;7,20;0,5;0,0;100;23/12/2023
USW00004838;10,25;3,0;0,0;170;24/12/2023
USW00004838;11,65;3,7;8,9;120;25/12/2023
USW00004838;5,05;2,6;0,0;210;26/12/2023
USW00004838;1,45;2,4;0,0;30;27/12/2023
USW00004838;3,65;4,1;2,3;10;28/12/2023
USW00004838;1,45;3,6;1,8;20;29/12/2023
USW00004838;-1,05;2,4;0,0;210;30/12/2023
USW00004838;0,85;4,2;0,8;330;31/12/2023
USW00004838;-1,35;4,4;0,0;360;1/01/2024
USW00004838;-0,20;5,2;0,0;260;2/01/2024
USW00004838;1,15;3,1;0,0;320;3/01/2024
USW00004838;-0,80;1,8;0,0;360;4/01/2024
USW00004838;-0,80;2,2;0,0;160;5/01/2024
USW00004838;0,30;1,3;2,0;130;6/01/2024
USW00004838;0,30;3,2;0,3;300;7/01/2024
USW00004838;0,60;3,3;1,3;100;8/01/2024
USW00004838;1,40;4,5;19,8;330;9/01/2024
USW00004838;0,05;4,8;0,0;330;10/01/2024
USW00004838;-1,60;3,0;0,0;310;11/01/2024
USW00004838;0,05;4,7;19,8;110;12/01/2024
USW00004838;-8,00;7,0;0,0;320;13/01/2024
USW00004838;-19,65;6,3;0,0;290;14/01/2024
USW00004838;-19,90;4,3;0,0;260;15/01/2024
USW00004838;-18,80;6,2;0,0;250;16/01/2024
USW00004838;-11,60;4,7;0,0;240;17/01/2024
USW00004838;-7,40;2,6;0,0;300;18/01/2024
USW00004838;-12,10;6,4;0,0;330;19/01/2024
USW00004838;-11,30;4,7;0,0;330;20/01/2024
USW00004838;-12,10;4,2;0,0;200;21/01/2024
USW00004838;-2,45;4,9;0,0;200;22/01/2024
USW00004838;1,70;1,2;6,9;110;23/01/2024
USW00004838;2,25;1,3;4,1;30;24/01/2024
USW00004838;2,50;2,8;5,8;30;25/01/2024
USW00004838;3,60;2,4;7,4;30;26/01/2024
USW00004838;3,35;2,4;0,0;360;27/01/2024
USW00004838;1,95;4,3;0,0;360;28/01/2024
USW00004838;2,30;4,3;0,0;220;29/01/2024
USW00004838;3,90;3,5;0,0;340;30/01/2024
USW00004838;3,35;4,0;0,0;250;31/01/2024
USW00004838;6,10;3,5;0,0;30;1/02/2024
USW00004838;0,30;3,3;0,0;60;2/02/2024
USW00004838;-0,25;2,2;0,0;70;3/02/2024
USW00004838;2,55;3,0;0,0;50;4/02/2024
USW00004838;2,00;3,6;0,0;60;5/02/2024
USW00004838;3,95;1,7;0,0;160;6/02/2024
USW00004838;3,10;2,7;0,0;180;7/02/2024
USW00004838;9,45;6,7;1,0;200;8/02/2024
USW00004838;8,35;5,0;0,0;250;9/02/2024
USW00004838;1,20;3,0;0,0;320;10/02/2024
USW00004838;0,05;1,7;0,0;330;11/02/2024
USW00004838;0,60;1,8;0,0;280;12/02/2024
USW00004838;0,60;2,6;0,0;330;13/02/2024
USW00004838;1,15;2,4;0,0;200;14/02/2024
USW00004838;2,25;4,9;3,0;320;15/02/2024
USW00004838;-4,40;4,0;0,0;340;16/02/2024
USW00004838;-5,75;6,3;0,0;240;17/02/2024
USW00004838;1,45;4,0;0,0;300;18/02/2024
USW00004838;1,70;0,7;0,0;80;19/02/2024
USW00004838;4,50;3,4;0,0;200;20/02/2024
USW00004838;11,70;3,2;0,0;220;21/02/2024
USW00004838;9,70;2,0;0,0;40;22/02/2024
USW00004838;3,65;5,5;1,0;10;23/02/2024
USW00004838;-2,15;3,6;0,0;10;24/02/2024
USW00004838;8,10;4,2;0,0;210;25/02/2024
USW00004838;11,10;4,4;0,0;200;26/02/2024
USW00004838;16,95;5,3;11,7;270;27/02/2024
USW00004838;2,55;7,8;0,5;330;28/02/2024
USW00004838;-0,50;4,3;0,0;190;29/02/2024
USW00004838;3,90;4,3;0,0;190;1/03/2024
USW00004838;7,50;4,0;0,0;180;2/03/2024
USW00004838;14,45;8,1;0,0;170;3/03/2024
USW00004838;13,90;3,8;1,5;200;4/03/2024
USW00004838;5,55;5,7;22,4;30;5/03/2024
USW00004838;5,00;4,8;0,0;40;6/03/2024
USW00004838;5,00;2,6;0,0;70;7/03/2024
USW00004838;5,55;4,0;16,3;20;8/03/2024
USW00004838;3,90;5,4;0,0;330;9/03/2024
USW00004838;3,10;4,6;0,0;330;10/03/2024
USW00004838;8,40;5,1;0,0;210;11/03/2024
USW00004838;15,55;4,7;0,0;220;12/03/2024
USW00004838;12,25;2,4;0,0;30;13/03/2024
USW00004838;8,90;4,5;12,2;10;14/03/2024
USW00004838;6,10;2,8;0,0;10;15/03/2024
USW00004838;8,60;6,2;0,0;300;16/03/2024
USW00004838;1,75;5,4;0,0;330;17/03/2024
USW00004838;-0,75;4,7;0,0;320;18/03/2024
USW00004838;6,45;5,3;0,0;310;19/03/2024
USW00004838;1,15;4,0;0,0;320;20/03/2024
USW00004838;-0,50;2,0;0,0;80;21/03/2024
USW00004838;0,90;3,4;5,8;360;22/03/2024
USW00004838;0,35;4,1;0,0;70;23/03/2024
USW00004838;3,90;4,7;0,0;160;24/03/2024
USW00004838;11,65;4,6;11,2;200;25/03/2024
USW00004838;6,40;7,6;1,5;180;26/03/2024
USW00004838;2,00;5,1;0,0;290;27/03/2024
USW00004838;3,40;2,9;0,0;250;28/03/2024
USW00004838;3,90;2,2;0,3;70;29/03/2024
USW00004838;9,45;3,0;17,3;330;30/03/2024
USW00004838;6,35;3,1;9,4;30;31/03/2024
USW00004838;6,40;4,9;9,4;360;1/04/2024
USW00004838;4,15;4,9;11,9;300;2/04/2024
USW00004838;2,75;5,6;6,1;330;3/04/2024
USW00004838;3,90;4,8;1,5;360;4/04/2024
USW00004838;5,00;3,7;0,0;20;5/04/2024
USW00004838;4,80;2,2;0,0;50;6/04/2024
USW00004838;6,35;3,8;9,1;130;7/04/2024
USW00004838;12,75;4,1;0,0;240;8/04/2024
USW00004838;11,95;3,2;0,0;300;9/04/2024
USW00004838;12,50;1,5;0,0;130;10/04/2024
USW00004838;12,50;3,0;0,3;30;11/04/2024
USW00004838;12,50;5,9;1,0;320;12/04/2024
USW00004838;13,35;3,6;0,0;210;13/04/2024
USW00004838;18,05;4,0;0,0;210;14/04/2024
USW00004838;16,10;2,8;0,0;130;15/04/2024
USW00004838;16,35;4,5;2,5;170;16/04/2024
USW00004838;16,10;7,1;0,0;240;17/04/2024
USW00004838;10,25;2,6;2,5;340;18/04/2024
USW00004838;8,85;6,9;0,0;300;19/04/2024
USW00004838;4,45;5,3;0,0;300;20/04/2024
USW00004838;7,50;2,9;0,0;290;21/04/2024
USW00004838;10,30;4,5;0,0;210;22/04/2024
USW00004838;13,05;6,3;0,0;320;23/04/2024
USW00004838;3,60;4,1;0,0;30;24/04/2024
USW00004838;5,90;2,2;0,0;50;25/04/2024
USW00004838;11,40;4,9;5,3;180;26/04/2024
USW00004838;20,55;7,3;6,6;220;27/04/2024
USW00004838;16,70;3,7;6,4;210;28/04/2024
USW00004838;16,65;4,8;10,4;210;29/04/2024
USW00004838;15,80;3,0;0,0;200;30/04/2024
USW00004838;17,80;4,1;0,0;210;1/05/2024
USW00004838;18,35;3,1;9,7;190;2/05/2024
USW00004838;14,15;2,8;5,1;330;3/05/2024
USW00004838;17,25;2,9;4,8;300;4/05/2024
USW00004838;13,05;2,9;0,0;350;5/05/2024
USW00004838;14,15;2,8;0,0;120;6/05/2024
USW00004838;18,30;3,3;15,0;240;7/05/2024
USW00004838;17,20;2,2;0,0;70;8/05/2024
USW00004838;11,65;3,3;7,9;60;9/05/2024
USW00004838;13,90;3,2;3,3;330;10/05/2024
USW00004838;15,00;3,4;0,0;330;11/05/2024
USW00004838;18,05;3,9;0,0;210;12/05/2024
USW00004838;20,55;3,1;3,8;200;13/05/2024
USW00004838;12,50;4,3;1,3;30;14/05/2024
USW00004838;14,45;3,8;0,0;30;15/05/2024
USW00004838;16,95;3,1;3,8;220;16/05/2024
USW00004838;18,60;2,0;0,0;70;17/05/2024
USW00004838;21,10;2,4;0,0;200;18/05/2024
USW00004838;18,30;3,0;0,0;70;19/05/2024
USW00004838;20,00;2,9;10,9;280;20/05/2024
USW00004838;23,05;6,5;0,0;190;21/05/2024
USW00004838;21,70;6,1;0,0;220;22/05/2024
USW00004838;19,45;1,8;0,0;130;23/05/2024
USW00004838;19,45;3,1;3,0;160;24/05/2024
USW00004838;18,60;3,1;0,0;310;25/05/2024
USW00004838;17,25;3,0;29,2;310;26/05/2024
USW00004838;18,35;4,4;1,8;330;27/05/2024
USW00004838;17,50;2,6;6,9;330;28/05/2024
USW00004838;13,90;3,3;1,0;40;29/05/2024
USW00004838;13,35;2,2;0,0;70;30/05/2024
USW00004838;16,70;2,3;0,0;130;31/05/2024
USW00004838;17,50;2,1;23,4;190;1/06/2024
USW00004838;19,70;1,8;0,0;10;2/06/2024
USW00004838;21,40;4,3;0,0;180;3/06/2024
USW00004838;24,75;3,3;7,4;200;4/06/2024
USW00004838;23,65;4,1;12,4;310;5/06/2024
USW00004838;21,95;6,3;0,0;290;6/06/2024
USW00004838;20,30;4,6;0,0;300;7/06/2024
USW00004838;18,30;1,8;1,0;30;8/06/2024
USW00004838;20,00;4,7;0,0;330;9/06/2024
USW00004838;14,70;3,4;0,3;30;10/06/2024
USW00004838;17,25;1,5;0,0;180;11/06/2024
USW00004838;25,00;2,7;0,0;230;12/06/2024
USW00004838;27,25;3,4;0,0;330;13/06/2024
USW00004838;21,95;3,4;0,0;30;14/06/2024
USW00004838;21,65;3,8;0,0;160;15/06/2024
USW00004838;27,20;5,7;0,0;250;16/06/2024
USW00004838;29,20;5,1;0,0;220;17/06/2024
USW00004838;30,00;7,5;0,0;210;18/06/2024
USW00004838;28,60;4,1;0,0;210;19/06/2024
USW00004838;21,95;3,0;2,3;50;20/06/2024
USW00004838;26,10;2,4;0,0;210;21/06/2024
USW00004838;25,55;4,8;43,4;350;22/06/2024
USW00004838;23,35;4,3;0,0;330;23/06/2024
USW00004838;22,75;2,4;2,8;210;24/06/2024
USW00004838;25,85;5,1;18,0;300;25/06/2024
USW00004838;23,90;3,5;0,0;300;26/06/2024
USW00004838;18,65;3,4;0,0;40;27/06/2024
USW00004838;20,85;3,2;4,8;200;28/06/2024
USW00004838;25,85;3,8;0,5;320;29/06/2024
USW00004838;17,20;3,8;0,0;350;30/06/2024
USW00004838;16,65;2,1;0,0;80;1/07/2024
USW00004838;23,60;5,0;1,3;180;2/07/2024
USW00004838;27,25;2,4;6,1;300;3/07/2024
USW00004838;23,85;1,3;0,0;180;4/07/2024
USW00004838;23,35;3,8;0,0;300;5/07/2024
USW00004838;21,95;1,8;0,0;160;6/07/2024
USW00004838;23,05;2,1;11,7;340;7/07/2024
USW00004838;25,30;3,0;0,0;220;8/07/2024
USW00004838;24,20;1,5;7,6;30;9/07/2024
USW00004838;23,30;2,5;8,4;20;10/07/2024
USW00004838;22,50;2,0;0,3;70;11/07/2024
USW00004838;23,05;1,7;0,0;60;12/07/2024
USW00004838;25,85;2,9;15,0;270;13/07/2024
USW00004838;25,85;3,6;39,4;350;14/07/2024
USW00004838;26,40;2,6;25,1;330;15/07/2024
USW00004838;25,30;2,7;8,9;310;16/07/2024
USW00004838;22,50;4,1;0,0;330;17/07/2024
USW00004838;19,70;3,1;0,0;60;18/07/2024
USW00004838;21,40;1,8;0,0;140;19/07/2024
USW00004838;21,95;0,9;0,0;120;20/07/2024
USW00004838;23,35;1,7;0,0;50;21/07/2024
USW00004838;23,05;1,3;0,0;50;22/07/2024
USW00004838;24,15;2,4;12,2;330;23/07/2024
USW00004838;21,10;2,1;1,8;50;24/07/2024
USW00004838;20,25;2,0;0,0;70;25/07/2024
USW00004838;20,25;1,3;0,0;60;26/07/2024
USW00004838;23,05;2,2;0,0;130;27/07/2024
USW00004838;24,70;3,7;0,5;190;28/07/2024
USW00004838;23,90;2,6;4,1;240;29/07/2024
USW00004838;26,10;1,2;0,0;270;30/07/2024
USW00004838;27,50;1,7;2,3;260;31/07/2024
USW00004838;26,10;1,5;3,8;350;1/08/2024
USW00004838;25,30;2,8;0,0;20;2/08/2024
USW00004838;26,65;2,0;0,0;50;3/08/2024
USW00004838;26,70;1,5;0,0;240;4/08/2024
USW00004838;26,95;2,9;1,8;60;5/08/2024
USW00004838;21,10;4,7;7,1;10;6/08/2024
USW00004838;21,10;3,5;0,0;60;7/08/2024
USW00004838;21,95;2,6;0,0;330;8/08/2024
USW00004838;18,85;4,1;0,0;300;9/08/2024
USW00004838;18,90;4,1;0,0;300;10/08/2024
USW00004838;20,25;2,8;0,0;330;11/08/2024
USW00004838;21,35;1,4;0,0;140;12/08/2024
USW00004838;23,05;1,1;0,0;70;13/08/2024
USW00004838;23,05;1,9;0,0;110;14/08/2024
USW00004838;21,95;4,6;3,0;190;15/08/2024
USW00004838;25,55;3,6;3,3;240;16/08/2024
USW00004838;24,75;3,1;1,8;330;17/08/2024
USW00004838;23,05;4,4;0,0;40;18/08/2024
USW00004838;20,55;4,7;0,0;20;19/08/2024
USW00004838;17,80;2,5;0,0;60;20/08/2024
USW00004838;17,75;1,3;0,0;60;21/08/2024
USW00004838;19,15;1,2;0,0;180;22/08/2024
USW00004838;20,25;1,8;0,0;250;23/08/2024
USW00004838;22,75;1,5;0,0;80;24/08/2024
USW00004838;27,80;3,7;0,0;200;25/08/2024
USW00004838;30,60;4,0;0,0;200;26/08/2024
USW00004838;29,75;3,2;15,2;320;27/08/2024
USW00004838;25,00;3,2;2,5;260;28/08/2024
USW00004838;25,00;2,2;0,0;70;29/08/2024
USW00004838;23,30;3,1;7,9;330;30/08/2024
USW00004838;22,50;2,2;0,0;300;31/08/2024
USW00004838;19,15;3,6;0,0;50;1/09/2024
USW00004838;18,60;1,2;0,0;110;2/09/2024
USW00004838;18,05;1,4;0,0;160;3/09/2024
USW00004838;19,75;1,6;0,0;130;4/09/2024
USW00004838;23,10;2,6;0,0;280;5/09/2024
USW00004838;16,40;4,0;0,0;340;6/09/2024
USW00004838;13,60;3,3;0,0;360;7/09/2024
USW00004838;15,30;2,6;0,0;300;8/09/2024
USW00004838;21,10;2,9;0,0;300;9/09/2024
USW00004838;19,75;1,7;0,0;200;10/09/2024
USW00004838;21,70;1,4;0,0;190;11/09/2024
USW00004838;21,65;2,1;0,0;70;12/09/2024
USW00004838;22,25;2,1;0,0;70;13/09/2024
USW00004838;23,05;1,7;0,0;90;14/09/2024
USW00004838;23,90;1,4;0,0;110;15/09/2024
USW00004838;23,65;1,3;0,0;90;16/09/2024
USW00004838;21,10;1,0;0,0;60;17/09/2024
USW00004838;21,65;1,1;0,0;110;18/09/2024
USW00004838;23,05;1,6;0,0;200;19/09/2024
USW00004838;24,75;2,6;1,8;320;20/09/2024
USW00004838;23,30;1,6;0,0;170;21/09/2024
USW00004838;20,55;2,4;16,3;360;22/09/2024
USW00004838;16,40;2,8;1,0;50;23/09/2024
USW00004838;17,50;2,6;5,8;330;24/09/2024
USW00004838;19,15;1,7;0,0;330;25/09/2024
USW00004838;18,05;1,7;0,0;70;26/09/2024
USW00004838;20,85;6,4;0,0;60;27/09/2024
USW00004838;20,55;5,8;0,3;30;28/09/2024
USW00004838;21,35;4,3;0,0;30;29/09/2024
USW00004838;20,85;1,7;0,0;130;30/09/2024
USW00004838;15,85;4,1;0,0;350;1/10/2024
USW00004838;14,20;2,2;0,0;200;2/10/2024
USW00004838;16,95;1,8;0,0;60;3/10/2024
USW00004838;16,40;2,7;0,0;40;4/10/2024
USW00004838;20,25;5,5;0,0;210;5/10/2024
USW00004838;17,50;5,1;0,0;330;6/10/2024
USW00004838;13,60;2,4;0,0;320;7/10/2024
USW00004838;15,00;1,8;0,0;310;8/10/2024
USW00004838;14,15;1,8;0,0;60;9/10/2024
USW00004838;14,75;0,9;0,0;160;10/10/2024
USW00004838;18,35;3,2;0,0;220;11/10/2024
USW00004838;16,65;4,4;0,0;50;12/10/2024
USW00004838;14,15;6,8;0,0;320;13/10/2024
USW00004838;10,00;4,7;0,8;330;14/10/2024
USW00004838;8,05;5,1;5,3;350;15/10/2024
USW00004838;8,30;2,3;0,0;330;16/10/2024
USW00004838;8,65;2,6;0,0;190;17/10/2024
USW00004838;11,95;2,1;0,0;170;18/10/2024
USW00004838;12,20;1,9;0,0;190;19/10/2024
USW00004838;17,50;3,4;0,0;230;20/10/2024
USW00004838;18,90;2,7;0,0;210;21/10/2024
USW00004838;15,80;4,7;0,0;200;22/10/2024
USW00004838;11,10;3,6;0,0;320;23/10/2024
USW00004838;9,75;2,6;7,4;300;24/10/2024
USW00004838;12,50;3,2;16,3;330;25/10/2024
USW00004838;9,40;2,3;0,0;340;26/10/2024
USW00004838;7,50;1,0;0,0;210;27/10/2024
USW00004838;11,10;4,0;0,0;190;28/10/2024
USW00004838;23,35;8,2;0,0;200;29/10/2024
USW00004838;22,80;8,1;0,0;210;30/10/2024
USW00004838;14,45;8,0;2,0;200;31/10/2024
USW00004838;6,95;2,3;0,0;310;1/11/2024
USW00004838;7,20;2,1;0,0;200;2/11/2024
USW00004808;4,75;3,9;0,0;210;2/11/2023
USW00004808;8,05;3,7;0,0;200;3/11/2023
USW00004808;6,45;2,0;0,0;320;4/11/2023
USW00004808;6,70;2,6;0,0;200;5/11/2023
USW00004808;14,20;6,2;0,0;250;6/11/2023
USW00004808;6,95;3,8;0,0;60;7/11/2023
USW00004808;10,55;4,8;1,0;320;8/11/2023
USW00004808;7,20;5,1;0,0;270;9/11/2023
USW00004808;0,60;3,5;0,0;280;10/11/2023
USW00004808;1,70;1,7;0,0;160;11/11/2023
USW00004808;8,05;4,8;0,0;180;12/11/2023
USW00004808;6,20;2,9;0,0;290;13/11/2023
USW00004808;5,05;3,0;0,0;180;14/11/2023
USW00004808;8,35;1,8;0,0;250;15/11/2023
USW00004808;9,45;4,3;0,0;200;16/11/2023
USW00004808;3,90;4,7;0,0;340;17/11/2023
USW00004808;2,00;2,6;0,0;260;18/11/2023
USW00004808;4,20;2,6;0,0;60;19/11/2023
USW00004808;6,70;6,0;4,1;80;20/11/2023
USW00004808;2,25;5,2;13,2;320;21/11/2023
USW00004808;2,25;3,4;0,0;250;22/11/2023
USW00004808;3,10;4,1;0,0;350;23/11/2023
USW00004808;-2,75;4,1;0,0;360;24/11/2023
USW00004808;-2,20;0,6;0,0;190;25/11/2023
USW00004808;-2,45;3,8;5,3;280;26/11/2023
USW00004808;-6,30;7,2;0,0;260;27/11/2023
USW00004808;-11,05;3,8;0,0;310;28/11/2023
USW00004808;-3,85;2,7;0,0;250;29/11/2023
USW00004808;1,70;2,6;0,0;220;30/11/2023
USW00004808;4,20;4,3;17,0;40;1/12/2023
USW00004808;4,15;2,6;1,5;70;2/12/2023
USW00004808;2,80;4,2;5,8;270;3/12/2023
USW00004808;2,50;2,6;0,0;270;4/12/2023
USW00004808;1,45;4,1;2,5;330;5/12/2023
USW00004808;1,95;4,7;0,0;210;6/12/2023
USW00004808;5,30;4,0;0,0;200;7/12/2023
USW00004808;9,15;5,7;0,0;190;8/12/2023
USW00004808;6,15;7,4;8,4;260;9/12/2023
USW00004808;-0,75;5,7;0,0;270;10/12/2023
USW00004808;-0,20;3,0;0,0;190;11/12/2023
USW00004808;-2,20;4,7;0,0;280;12/12/2023
USW00004808;-2,15;1,4;0,0;220;13/12/2023
USW00004808;1,70;1,4;0,0;220;14/12/2023
USW00004808;3,15;2,2;0,0;190;15/12/2023
USW00004808;5,00;4,1;9,1;140;16/12/2023
USW00004808;3,90;5,8;0,0;270;17/12/2023
USW00004808;-4,40;7,6;0,0;310;18/12/2023
USW00004808;-5,25;3,9;0,0;180;19/12/2023
USW00004808;1,15;2,4;0,0;170;20/12/2023
USW00004808;3,65;2,3;0,0;130;21/12/2023
USW00004808;6,40;2,5;11,4;120;22/12/2023
USW00004808;7,25;1,3;0,3;100;23/12/2023
USW00004808;10,00;4,2;0,0;120;24/12/2023
USW00004808;10,00;6,8;13,7;110;25/12/2023
USW00004808;2,55;3,0;0,3;220;26/12/2023
USW00004808;1,70;4,1;0,0;50;27/12/2023
USW00004808;0,90;5,6;0,3;330;28/12/2023
USW00004808;0,05;4,4;0,5;350;29/12/2023
USW00004808;-1,30;2,6;0,0;220;30/12/2023
USW00004808;0,05;6,0;0,0;340;31/12/2023
USW00004808;-1,85;4,9;0,0;260;1/01/2024
USW00004808;-0,50;5,1;0,0;220;2/01/2024
USW00004808;0,05;3,2;0,0;280;3/01/2024
USW00004808;-1,35;2,0;0,0;340;4/01/2024
USW00004808;-1,65;2,6;1,5;110;5/01/2024
USW00004808;-0,50;2,0;4,1;100;6/01/2024
USW00004808;-3,55;4,2;0,3;260;7/01/2024
USW00004808;-0,75;4,2;1,3;80;8/01/2024
USW00004808;0,55;7,5;13,7;320;9/01/2024
USW00004808;-0,75;6,6;0,0;300;10/01/2024
USW00004808;-4,40;4,4;0,0;290;11/01/2024
USW00004808;-0,80;7,0;13,7;70;12/01/2024
USW00004808;-9,90;11,6;0,5;260;13/01/2024
USW00004808;-22,15;7,7;0,0;260;14/01/2024
USW00004808;-22,10;4,7;0,0;260;15/01/2024
USW00004808;-20,20;6,2;0,0;260;16/01/2024
USW00004808;-13,25;4,6;0,0;240;17/01/2024
USW00004808;-9,10;3,1;0,0;340;18/01/2024
USW00004808;-15,20;7,7;0,0;290;19/01/2024
USW00004808;-17,10;4,2;0,0;310;20/01/2024
USW00004808;-16,00;4,1;0,0;160;21/01/2024
USW00004808;-3,00;5,6;0,8;190;22/01/2024
USW00004808;1,10;2,1;8,4;70;23/01/2024
USW00004808;1,65;2,3;3,0;40;24/01/2024
USW00004808;1,95;2,9;6,9;30;25/01/2024
USW00004808;1,40;2,5;7,1;300;26/01/2024
USW00004808;1,40;2,6;0,0;350;27/01/2024
USW00004808;1,10;4,7;0,0;330;28/01/2024
USW00004808;0,30;4,5;0,0;280;29/01/2024
USW00004808;1,95;3,6;0,0;320;30/01/2024
USW00004808;1,70;3,8;0,0;250;31/01/2024
USW00004808;4,20;2,9;0,0;50;1/02/2024
USW00004808;2,55;4,7;0,0;60;2/02/2024
USW00004808;2,55;3,6;0,0;60;3/02/2024
USW00004808;4,20;3,7;0,0;50;4/02/2024
USW00004808;1,20;2,8;0,0;20;5/02/2024
USW00004808;0,85;2,6;0,0;140;6/02/2024
USW00004808;2,85;3,2;0,0;130;7/02/2024
USW00004808;9,15;7,5;1,3;170;8/02/2024
USW00004808;5,85;5,1;0,0;260;9/02/2024
USW00004808;0,90;4,3;0,0;300;10/02/2024
USW00004808;-1,10;2,6;0,0;310;11/02/2024
USW00004808;-0,50;2,1;0,0;290;12/02/2024
USW00004808;-0,25;3,2;0,0;330;13/02/2024
USW00004808;0,60;2,6;0,0;130;14/02/2024
USW00004808;2,00;6,9;2,3;320;15/02/2024
USW00004808;-4,35;5,3;0,0;330;16/02/2024
USW00004808;-6,85;7,2;0,0;340;17/02/2024
USW00004808;0,05;5,5;0,0;260;18/02/2024
USW00004808;0,35;1,7;0,0;180;19/02/2024
USW00004808;4,20;3,3;0,0;190;20/02/2024
USW00004808;9,45;3,3;0,0;200;21/02/2024
USW00004808;8,10;2,9;0,0;300;22/02/2024
USW00004808;4,25;6,0;1,0;20;23/02/2024
USW00004808;-4,95;4,4;0,0;360;24/02/2024
USW00004808;7,00;3,1;0,0;200;25/02/2024
USW00004808;10,60;4,7;0,0;170;26/02/2024
USW00004808;14,70;5,2;12,7;260;27/02/2024
USW00004808;-0,25;9,9;0,3;310;28/02/2024
USW00004808;-0,75;4,0;0,0;180;29/02/2024
USW00004808;2,00;3,9;0,0;160;1/03/2024
USW00004808;6,75;4,3;0,0;160;2/03/2024
USW00004808;14,20;9,2;0,0;150;3/03/2024
USW00004808;14,45;4,8;5,1;180;4/03/2024
USW00004808;6,90;5,7;28,2;360;5/03/2024
USW00004808;6,40;4,7;0,0;50;6/03/2024
USW00004808;5,00;3,7;0,0;90;7/03/2024
USW00004808;5,00;5,6;25,4;330;8/03/2024
USW00004808;2,55;6,3;0,0;290;9/03/2024
USW00004808;2,55;5,0;0,0;330;10/03/2024
USW00004808;8,40;5,1;0,0;210;11/03/2024
USW00004808;11,95;4,3;0,0;210;12/03/2024
USW00004808;12,20;3,2;0,0;50;13/03/2024
USW00004808;11,10;6,1;10,2;280;14/03/2024
USW00004808;7,20;3,3;0,0;340;15/03/2024
USW00004808;8,05;8,5;0,0;270;16/03/2024
USW00004808;1,45;7,1;0,0;270;17/03/2024
USW00004808;-1,65;5,4;0,0;280;18/03/2024
USW00004808;6,15;7,6;0,0;280;19/03/2024
USW00004808;0,30;5,2;0,0;330;20/03/2024
USW00004808;0,05;2,4;0,0;110;21/03/2024
USW00004808;1,95;5,1;3,0;60;22/03/2024
USW00004808;1,15;5,2;0,0;10;23/03/2024
USW00004808;5,00;7,5;0,0;120;24/03/2024
USW00004808;9,75;5,6;25,1;170;25/03/2024
USW00004808;5,30;9,3;1,3;260;26/03/2024
USW00004808;1,45;6,7;0,0;270;27/03/2024
USW00004808;2,55;2,7;0,0;250;28/03/2024
USW00004808;6,15;3,9;3,6;150;29/03/2024
USW00004808;9,15;4,4;9,1;300;30/03/2024
USW00004808;7,25;4,3;6,1;50;31/03/2024
USW00004808;7,20;6,5;8,6;70;1/04/2024
USW00004808;4,15;7,8;8,6;290;2/04/2024
USW00004808;1,95;10,2;1,5;300;3/04/2024
USW00004808;4,20;7,0;1,0;350;4/04/2024
USW00004808;3,65;3,6;0,0;40;5/04/2024
USW00004808;5,05;3,2;0,0;70;6/04/2024
USW00004808;6,70;6,4;10,4;130;7/04/2024
USW00004808;12,80;4,5;0,0;210;8/04/2024
USW00004808;9,70;3,9;0,0;260;9/04/2024
USW00004808;10,55;1,1;0,0;100;10/04/2024
USW00004808;11,95;4,6;3,0;290;11/04/2024
USW00004808;11,65;7,6;0,0;280;12/04/2024
USW00004808;11,95;3,8;0,0;190;13/04/2024
USW00004808;19,45;4,2;0,0;280;14/04/2024
USW00004808;16,35;3,9;0,0;70;15/04/2024
USW00004808;18,35;7,7;1,5;150;16/04/2024
USW00004808;12,80;8,6;0,0;250;17/04/2024
USW00004808;10,30;3,3;2,5;360;18/04/2024
USW00004808;7,75;7,8;0,0;280;19/04/2024
